"Node","NodeType","ZeroAct","UpAct","DownAct","AvgAct"
"KHDRBS2","",100,0,0,0
"KHK","",100,0,0,0
"KHSRP","",100,0,0,0
"KIF13A","",100,0,0,0
"KIF13B","",100,0,0,0
"KIF14","",100,0,0,0
"KIF1C","",100,0,0,0
"KIF3A","",100,0,0,0
"KIF4A","",100,0,0,0
"KIF5A","",100,0,0,0
"KIF5B","",100,0,0,0
"KIF5C","",100,0,0,0
"KIF7","",100,0,0,0
"KIFC1","",100,0,0,0
"KIRREL3","",100,0,0,0
"KISS1","",100,0,0,0
"KISS1R","",100,0,0,0
"KIT","",100,0,0,0
"KITLG","",100,0,0,0
"KL","",100,0,0,0
"KLC1","",100,0,0,0
"KLC2","",100,0,0,0
"KLF1","",100,0,0,0
"KLF10","",100,0,0,0
"KLF11","",100,0,0,0
"KLF13","",100,0,0,0
"KLF16","",100,0,0,0
"KLF2","M",0,0,100,-100
"KLF4","M",0,100,0,100
"KLF6","M",100,0,0,0
"KLF8","",100,0,0,0
"KLF9","",100,0,0,0
"KLHL12","",100,0,0,0
"KLHL13","",100,0,0,0
"KLHL15","",100,0,0,0
"KLHL17","",100,0,0,0
"KLHL18","",100,0,0,0
"KLHL2","",100,0,0,0
"KLHL20","",100,0,0,0
"KLHL21","",100,0,0,0
"KLHL22","",100,0,0,0
"KLHL25","",100,0,0,0
"KLHL3","",100,0,0,0
"KLHL42","",100,0,0,0
"KLHL6","",100,0,0,0
"KLHL7","",100,0,0,0
"KLHL8","",100,0,0,0
"KLHL9","",100,0,0,0
"KLK2","",100,0,0,0
"KLK3","",100,0,0,0
"KLK4","",100,0,0,0
"KLKB1","",100,0,0,0
"KMT2A","M",0,100,0,100
"KMT2B","",100,0,0,0
"KMT2D","",100,0,0,0
"KMT2E","",100,0,0,0
"KMT5A","",100,0,0,0
"KMT5B","",100,0,0,0
"KMT5C","",100,0,0,0
"KNDC1","",100,0,0,0
"KNG1","",100,0,0,0
"KNL1","",100,0,0,0
"KNSTRN","",100,0,0,0
"KNTC1_ZW10_ZWILCH_ZWINT","",100,0,0,0
"KPNA1","",100,0,0,0
"KPNA2","",100,0,0,0
"KPNA3","",100,0,0,0
"KPNA4","",100,0,0,0
"KPNA6","",100,0,0,0
"KPNB1","",100,0,0,0
"KRAS","",100,0,0,0
"KREMEN1","",100,0,0,0
"KREMEN2","",100,0,0,0
"KRT1","",100,0,0,0
"KRT14","",100,0,0,0
"KRT18","",100,0,0,0
"KSR1","",100,0,0,0
"KSR2","",100,0,0,0
"KTN1","",100,0,0,0
"L1CAM","",100,0,0,0
"L3MBTL1","",100,0,0,0
"L3MBTL2","",100,0,0,0
"LAG3","",100,0,0,0
"LAMA1","",100,0,0,0
"LAMA1_LAMB1_LAMC1","",100,0,0,0
"LAMA2","",100,0,0,0
"LAMA3","",100,0,0,0
"LAMA3_LAMB3_LAMC2","",100,0,0,0
"LAMA4","",100,0,0,0
"LAMA4_LAMB1_LAMC1","",100,0,0,0
"LAMA5","",100,0,0,0
"LAMA5_LAMB1_LAMC1","",100,0,0,0
"LAMB1","",100,0,0,0
"LAMB2","",100,0,0,0
"LAMB3","",100,0,0,0
"LAMC1","",100,0,0,0
"LAMC2","",100,0,0,0
"LAMC3","",100,0,0,0
"LAMTOR1_LAMTOR2_LAMTOR3_LAMTOR4_LAMTOR5","",100,0,0,0
"LAMTOR3","",100,0,0,0
"LARP1","",100,0,0,0
"LARP4B","",100,0,0,0
"LARP6","",100,0,0,0
"LARP7","",100,0,0,0
"LAS1L","",100,0,0,0
"LAT","",100,0,0,0
"LATS1","",100,0,0,0
"LATS2","",100,0,0,0
"LCK","",100,0,0,0
"LCMT1","",100,0,0,0
"LCP2","",100,0,0,0
"LDB1","",100,0,0,0
"LEAP2","",100,0,0,0
"LEF1","M",0,0,100,-100
"LEFTY2","",100,0,0,0
"LEP","",100,0,0,0
"LEPR","",100,0,0,0
"LFNG","",100,0,0,0
"LGALS3","",100,0,0,0
"LHB","",100,0,0,0
"LHFPL5","",100,0,0,0
"LHX1","",100,0,0,0
"LHX2","M",0,0,100,-100
"LHX3","",100,0,0,0
"LIF","",100,0,0,0
"LIFR","",100,0,0,0
"LIMK1","",100,0,0,0
"LIMK2","",100,0,0,0
"LIN28A","",100,0,0,0
"LIN7C_PALS1_PATJ","",100,0,0,0
"LIPH","",100,0,0,0
"LMAN2","",100,0,0,0
"LMNA","",100,0,0,0
"LMO1","",100,0,0,0
"LMO2","",100,0,0,0
"LMO3","",100,0,0,0
"LMO4","",100,0,0,0
"LMTK2","",100,0,0,0
"LNPK","",100,0,0,0
"LNX1","",100,0,0,0
"LNX2","",100,0,0,0
"LONP1","",100,0,0,0
"LONP2","",100,0,0,0
"LOX","",100,0,0,0
"LPA","",100,0,0,0
"LPAR1","",100,0,0,0
"LPAR2","",100,0,0,0
"LPAR3","",100,0,0,0
"LPAR4","",100,0,0,0
"LPAR5","",100,0,0,0
"LPAR6","",100,0,0,0
"LRFN4","",100,0,0,0
"LRFN5","",100,0,0,0
"LRIG1","",100,0,0,0
"LRP1B","",100,0,0,0
"LRP2","",100,0,0,0
"LRP4","",100,0,0,0
"LRP5","",100,0,0,0
"LRP5_LRP6","",100,0,0,0
"LRP6","",100,0,0,0
"LRPAP1","",100,0,0,0
"LRRC4","",100,0,0,0
"LRRC45","",100,0,0,0
"LRRC4B","",100,0,0,0
"LRRC4C","",100,0,0,0
"LRRFIP2","",100,0,0,0
"LRRK1","",100,0,0,0
"LRRK2","",100,0,0,0
"LRSAM1","",100,0,0,0
"LTA","",100,0,0,0
"LTB","",100,0,0,0
"LTB4R","",100,0,0,0
"LTB4R2","",100,0,0,0
"LTBP1","",100,0,0,0
"LTBP2","",100,0,0,0
"LTBR","",100,0,0,0
"LTC4S","",100,0,0,0
"LTF","",100,0,0,0
"LTK","",100,0,0,0
"LTN1","",100,0,0,0
"LTN1_NEMF_NPLOC4_TCF25_UFD1_VCP","",100,0,0,0
"LY96","",100,0,0,0
"LYN","",100,0,0,0
"LYPLA2","",100,0,0,0
"LYST","",100,0,0,0
"LZTR1","",100,0,0,0
"MAB21L1","",100,0,0,0
"MACROD1","",100,0,0,0
"MAD2L1","",100,0,0,0
"MAD2L1BP","",100,0,0,0
"MAD2L2","",100,0,0,0
"MADCAM1","",100,0,0,0
"MADD","",100,0,0,0
"MAF","M",0,100,0,100
"MAF1","",100,0,0,0
"MAFG","",100,0,0,0
"MAGEA3","",100,0,0,0
"MAGEC2","",100,0,0,0
"MAGEL2","",100,0,0,0
"MAGI2","",100,0,0,0
"MAGI3","",100,0,0,0
"MAJIN_TERB1_TERB2","",100,0,0,0
"MAK","",100,0,0,0
"MALT1","",100,0,0,0
"MAML1","",100,0,0,0
"MAML1_RBPJ","",100,0,0,0
"MAML2","",100,0,0,0
"MAML3","",100,0,0,0
"MANSC1","",100,0,0,0
"MAP1B","",100,0,0,0
"MAP1LC3A","",100,0,0,0
"MAP1LC3B","",100,0,0,0
"MAP1LC3C","",100,0,0,0
"MAP2K1","",100,0,0,0
"MAP2K2","",100,0,0,0
"MAP2K3","",100,0,0,0
"MAP2K4","",100,0,0,0
"MAP2K5","",100,0,0,0
"MAP2K6","",100,0,0,0
"MAP2K7","",100,0,0,0
"MAP3K1","",100,0,0,0
"MAP3K10","",100,0,0,0
"MAP3K11","",100,0,0,0
"MAP3K12","",100,0,0,0
"MAP3K13","",100,0,0,0
"MAP3K14","",100,0,0,0
"MAP3K2","",100,0,0,0
"MAP3K20","",100,0,0,0
"MAP3K21","",100,0,0,0
"MAP3K3","",100,0,0,0
"MAP3K4","",100,0,0,0
"MAP3K5","",100,0,0,0
"MAP3K6","",100,0,0,0
"MAP3K7","",100,0,0,0
"MAP3K8","",100,0,0,0
"MAP4K1","",100,0,0,0
"MAP4K2","",100,0,0,0
"MAP4K3","",100,0,0,0
"MAP4K4","",100,0,0,0
"MAP4K5","",100,0,0,0
"MAP7","",100,0,0,0
"MAPK1","",100,0,0,0
"MAPK10","",100,0,0,0
"MAPK11","",100,0,0,0
"MAPK12","",100,0,0,0
"MAPK13","",100,0,0,0
"MAPK14","",100,0,0,0
"MAPK15","",100,0,0,0
"MAPK3","",100,0,0,0
"MAPK4","",100,0,0,0
"MAPK6","",100,0,0,0
"MAPK7","",100,0,0,0
"MAPK8","",100,0,0,0
"MAPK8IP1","",100,0,0,0
"MAPK8IP2","",100,0,0,0
"MAPK8IP3","",100,0,0,0
"MAPK9","",100,0,0,0
"MAPKAP1","",100,0,0,0
"MAPKAP1_MLST8_MTOR_RICTOR","",100,0,0,0
"MAPKAPK2","",100,0,0,0
"MAPKAPK3","",100,0,0,0
"MAPKAPK5","",100,0,0,0
"MARCHF1","",100,0,0,0
"MARCHF2","",100,0,0,0
"MARCHF5","",100,0,0,0
"MARCHF7","",100,0,0,0
"MARCHF8","",100,0,0,0
"MARCHF9","",100,0,0,0
"MARCKS","",100,0,0,0
"MARK1","",100,0,0,0
"MARK2","",100,0,0,0
"MARK3","",100,0,0,0
"MARK4","",100,0,0,0
"MAS1","",100,0,0,0
"MASP1","",100,0,0,0
"MASP2","",100,0,0,0
"MAST1","",100,0,0,0
"MAST2","",100,0,0,0
"MAST3","",100,0,0,0
"MAST4","",100,0,0,0
"MASTL","",100,0,0,0
"MAT1A","",100,0,0,0
"MAT2B","",100,0,0,0
"MATK","",100,0,0,0
"MAVS","",100,0,0,0
"MAX","M",0,0,100,-100
"MAX_MYC","",100,0,0,0
"MAX_MYC_ZMIZ1","",100,0,0,0
"MBD1","",100,0,0,0
"MBIP","",100,0,0,0
"MBL2","",100,0,0,0
"MBTPS1","",100,0,0,0
"MBTPS2","",100,0,0,0
"MC1R","",100,0,0,0
"MC2R","",100,0,0,0
"MC3R","",100,0,0,0
"MC4R","",100,0,0,0
"MC5R","",100,0,0,0
"MCF2","",100,0,0,0
"MCF2L","",100,0,0,0
"MCHR1","",100,0,0,0
"MCHR2","",100,0,0,0
"MCL1","",100,0,0,0
"MCM10","",100,0,0,0
"MCOLN1","",100,0,0,0
"MCOLN2","",100,0,0,0
"MCOLN3","",100,0,0,0
"MCPH1","",100,0,0,0
"MCRIP1","",100,0,0,0
"MCTS1","",100,0,0,0
"MDC1","",100,0,0,0
"MDFI","",100,0,0,0
"MDGA2","",100,0,0,0
"MDK","",100,0,0,0
"MDM2","",100,0,0,0
"MDM4","",100,0,0,0
"MDN1","",100,0,0,0
"MECOM","",100,0,0,0
"MECP2","M",0,0,100,-100
"MED14","",100,0,0,0
"MED1_MED10_MED11_MED14_MED15_MED16_MED17_MED18_MED19_MED20_MED21_MED22_MED23_MED24_MED25_MED26_MED27_MED28_MED29_MED30_MED31_MED4_MED6_MED7_MED8_MED9","",100,0,0,0
"MEF2A","M",0,100,0,100
"MEF2C","M",0,100,0,100
"MEGF10","",100,0,0,0
"MEIS2","",100,0,0,0
"MELK","",100,0,0,0
"MEN1","",100,0,0,0
"MEPCE","",100,0,0,0
"MERTK","",100,0,0,0
"MET","",100,0,0,0
"METTL21C","",100,0,0,0
"METTL3","",100,0,0,0
"MEX3B","",100,0,0,0
"MFAP2","",100,0,0,0
"MFAP5","",100,0,0,0
"MFF","",100,0,0,0
"MFGE8","",100,0,0,0
"MFN1","",100,0,0,0
"MFNG","",100,0,0,0
"MGRN1","",100,0,0,0
"MIB1","",100,0,0,0
"MIB2","",100,0,0,0
"MICB","",100,0,0,0
"MID1","",100,0,0,0
"MID1IP1","",100,0,0,0
"MID2","",100,0,0,0
"MIF","",100,0,0,0
"MIIP","",100,0,0,0
"MINK1","",100,0,0,0
"MIOS_SEC13_SEH1L_WDR24_WDR59","",100,0,0,0
"MIPOL1","",100,0,0,0
"MIR155HG","",100,0,0,0
"MIR17HG","",100,0,0,0
"MIR22HG","",100,0,0,0
"MKNK1","",100,0,0,0
"MKNK2","",100,0,0,0
"MKRN1","",100,0,0,0
"MKRN2","",100,0,0,0
"MKRN3","",100,0,0,0
"MKRN4P","",100,0,0,0
"MLF1","",100,0,0,0
"MLH1","",100,0,0,0
"MLH1_PMS2","",100,0,0,0
"MLKL","",100,0,0,0
"MLLT11","",100,0,0,0
"MLN","",100,0,0,0
"MLNR","",100,0,0,0
"MMP1","",100,0,0,0
"MMP10","",100,0,0,0
"MMP12","",100,0,0,0
"MMP13","",100,0,0,0
"MMP14","",100,0,0,0
"MMP19","",100,0,0,0
"MMP2","",100,0,0,0
"MMP20","",100,0,0,0
"MMP25","",100,0,0,0
"MMP26","",100,0,0,0
"MMP3","",100,0,0,0
"MMP7","",100,0,0,0
"MMP8","",100,0,0,0
"MMP9","",100,0,0,0
"MN1","",100,0,0,0
"MNAT1","",100,0,0,0
"MOAP1","",100,0,0,0
"MOB1A","",100,0,0,0
"MOB1B","",100,0,0,0
"MORC2","",100,0,0,0
"MOS","",100,0,0,0
"MOV10","",100,0,0,0
"MPG","",100,0,0,0
"MPHOSPH10","",100,0,0,0
"MPL","",100,0,0,0
"MPO","",100,0,0,0
"MRAP","",100,0,0,0
"MRAP2","",100,0,0,0
"MRE11","",100,0,0,0
"MRE11_NBN_RAD50","",100,0,0,0
"MRGPRX1","",100,0,0,0
"MRGPRX2","",100,0,0,0
"MRTFA","",100,0,0,0
"MRTFB","",100,0,0,0
"MSC","",100,0,0,0
"MSH2","",100,0,0,0
"MSH2_MSH6","",100,0,0,0
"MSH6","",100,0,0,0
"MSI1","",100,0,0,0
"MSL1","",100,0,0,0
"MSL2","",100,0,0,0
"MSMB","",100,0,0,0
"MST1","",100,0,0,0
"MST1R","",100,0,0,0
"MSTN","",100,0,0,0
"MSX1","",100,0,0,0
"MSX2","M",0,0,100,-100
"MT3","",100,0,0,0
"MTA1","M",0,100,0,100
"MTA2","",100,0,0,0
"MTCH2","",100,0,0,0
"MTCP1","",100,0,0,0
"MTMR3","",100,0,0,0
"MTMR4","",100,0,0,0
"MTNR1A","",100,0,0,0
"MTNR1B","",100,0,0,0
"MTOR","",100,0,0,0
"MTSS1","",100,0,0,0
"MTURN","",100,0,0,0
"MTX1_MTX2_SAMM50","",100,0,0,0
"MT_RNR2","",100,0,0,0
"MUC1","",100,0,0,0
"MUC12","",100,0,0,0
"MUL1","",100,0,0,0
"MUTYH","",100,0,0,0
"MVD","",100,0,0,0
"MX1","",100,0,0,0
"MYB","M",0,100,0,100
"MYBL2","M",0,0,100,-100
"MYC","M",0,100,0,100
"MYCBP","",100,0,0,0
"MYCBP2","",100,0,0,0
"MYCBP2_SKP1","",100,0,0,0
"MYCN","M",0,100,0,100
"MYC_ZBTB17","",100,0,0,0
"MYD88","",100,0,0,0
"MYH9","",100,0,0,0
"MYLIP","",100,0,0,0
"MYLK","",100,0,0,0
"MYLK2","",100,0,0,0
"MYLK3","",100,0,0,0
"MYO10","",100,0,0,0
"MYO15A","",100,0,0,0
"MYO1E","",100,0,0,0
"MYO5A","",100,0,0,0
"MYO7A","",100,0,0,0
"MYO9A","",100,0,0,0
"MYO9B","",100,0,0,0
"MYOCD","",100,0,0,0
"MYOD1","M",0,100,0,100
"MYOG","M",0,0,100,-100
"MYOM1","",100,0,0,0
"MYRIP","",100,0,0,0
"MYSM1","",100,0,0,0
"MYT1","",100,0,0,0
"MYT1L","",100,0,0,0
"N4BP1","",100,0,0,0
"NAA10","",100,0,0,0
"NAA10_NAA15","",100,0,0,0
"NAB1","",100,0,0,0
"NAB2","",100,0,0,0
"NACC1","",100,0,0,0
"NAE1_UBA3","",100,0,0,0
"NAIP","",100,0,0,0
"NAMPT","",100,0,0,0
"NANOS1","",100,0,0,0
"NAP1L1","",100,0,0,0
"NASP","",100,0,0,0
"NAT10","",100,0,0,0
"NBEA","",100,0,0,0
"NBEAL2","",100,0,0,0
"NBR1","",100,0,0,0
"NCAM1","",100,0,0,0
"NCAPH2","",100,0,0,0
"NCBP1","",100,0,0,0
"NCBP1_NCBP2","",100,0,0,0
"NCF1","",100,0,0,0
"NCK1","",100,0,0,0
"NCK2","",100,0,0,0
"NCKAP1","",100,0,0,0
"NCL","",100,0,0,0
"NCOA1","M",0,100,0,100
"NCOA2","M",0,100,0,100
"NCOA3","M",0,100,0,100
"NCOA4","",100,0,0,0
"NCOR1","M",0,100,0,100
"NCOR2","M",0,100,0,100
"NCOR2_RBPJ","",100,0,0,0
"NCR3LG1","",100,0,0,0
"NCS1","",100,0,0,0
"NCSTN","",100,0,0,0
"NDEL1","",100,0,0,0
"NDFIP1","",100,0,0,0
"NDFIP2","",100,0,0,0
"NDN","",100,0,0,0
"NDP","",100,0,0,0
"NDRG1","",100,0,0,0
"NEB","",100,0,0,0
"NECAP1","",100,0,0,0
"NECTIN3","",100,0,0,0
"NEDD1","",100,0,0,0
"NEDD4","",100,0,0,0
"NEDD4L","",100,0,0,0
"NEDD8","",100,0,0,0
"NEDD9","",100,0,0,0
"NEK1","",100,0,0,0
"NEK10","",100,0,0,0
"NEK11","",100,0,0,0
"NEK2","",100,0,0,0
"NEK3","",100,0,0,0
"NEK5","",100,0,0,0
"NEK6","",100,0,0,0
"NEK7","",100,0,0,0
"NEK9","",100,0,0,0
"NELFA_NELFB_NELFCD_NELFE","",100,0,0,0
"NEO1","",100,0,0,0
"NET1","",100,0,0,0
"NEU1","",100,0,0,0
"NEURL1","",100,0,0,0
"NEUROD1","M",0,0,100,-100
"NF1","",100,0,0,0
"NF2","",100,0,0,0
"NFASC","",100,0,0,0
"NFAT5","M",0,100,0,100
"NFATC2","M",0,100,0,100
"NFE2L2","M",0,100,0,100
"NFIB","",100,0,0,0
"NFIX_PRKCQ","",100,0,0,0
"NFKB1","M",0,100,0,100
"NFKB1_RELA","",100,0,0,0
"NFKB2","M",0,100,0,100
"NFKBIA","",100,0,0,0
"NFKBIB","",100,0,0,0
"NFKBIE","",100,0,0,0
"NFKBIZ","",100,0,0,0
"NFX1","",100,0,0,0
"NFYA","M",0,100,0,100
"NFYA_NFYB_NFYC","",100,0,0,0
"NGEF","",100,0,0,0
"NGF","",100,0,0,0
"NGLY1","",100,0,0,0
"NHEJ1","",100,0,0,0
"NHERF1","",100,0,0,0
"NHERF2","",100,0,0,0
"NHERF4","",100,0,0,0
"NHLRC1","",100,0,0,0
"NHP2","",100,0,0,0
"NHS","",100,0,0,0
"NIBAN2","",100,0,0,0
"NID1","",100,0,0,0
"NIM1K","",100,0,0,0
"NIN","",100,0,0,0
"NIPBL","",100,0,0,0
"NIPSNAP1","",100,0,0,0
"NKD1","",100,0,0,0
"NKIRAS1","",100,0,0,0
"NKIRAS2","",100,0,0,0
"NKRF","",100,0,0,0
"NKX3_1","M",0,100,0,100
"NLGN1","",100,0,0,0
"NLGN2","",100,0,0,0
"NLGN3","",100,0,0,0
"NLGN4X","",100,0,0,0
"NLGN4Y","",100,0,0,0
"NLK","",100,0,0,0
"NLRC4","",100,0,0,0
"NLRP1","",100,0,0,0
"NLRX1","",100,0,0,0
"NMB","",100,0,0,0
"NMBR","",100,0,0,0
"NME1","",100,0,0,0
"NME2","",100,0,0,0
"NMI","",100,0,0,0
"NMS","",100,0,0,0
"NMU","",100,0,0,0
"NMUR1","",100,0,0,0
"NMUR2","",100,0,0,0
"NOD1","",100,0,0,0
"NOD1_RIPK2","",100,0,0,0
"NOD2","",100,0,0,0
"NODAL","",100,0,0,0
"NOG","",100,0,0,0
"NOL3","",100,0,0,0
"NOLC1","",100,0,0,0
"NONO","",100,0,0,0
"NOP10","",100,0,0,0
"NOS1","",100,0,0,0
"NOSIP","",100,0,0,0
"NOTCH1","M",0,100,0,100
"NOTCH1_RBPJ","",100,0,0,0
"NOTCH2","",100,0,0,0
"NOTCH3","",100,0,0,0
"NOTCH4","",100,0,0,0
"NOXA1","",100,0,0,0
"NOXO1","",100,0,0,0
"NPAS2","",100,0,0,0
"NPAT","",100,0,0,0
"NPB","",100,0,0,0
"NPBWR1","",100,0,0,0
"NPFF","",100,0,0,0
"NPFFR1","",100,0,0,0
"NPFFR2","",100,0,0,0
"NPLOC4","",100,0,0,0
"NPM1","",100,0,0,0
"NPNT","",100,0,0,0
"NPPA","",100,0,0,0
"NPPB","",100,0,0,0
"NPPC","",100,0,0,0
"NPR1","",100,0,0,0
"NPS","",100,0,0,0
"NPTX1","",100,0,0,0
"NPVF","",100,0,0,0
"NPW","",100,0,0,0
"NPY","",100,0,0,0
"NR0B1","M",100,0,0,0
"NR0B2","M",0,0,100,-100
"NR1D1","",100,0,0,0
"NR1D2","",100,0,0,0
"NR1H2","M",0,100,0,100
"NR1H3","M",0,100,0,100
"NR1I2","M",0,100,0,100
"NR1I2_RXRA","",100,0,0,0
"NR1I3","M",0,100,0,100
"NR2C1","",100,0,0,0
"NR2C2","M",0,100,0,100
"NR2E3","",100,0,0,0
"NR2F1","M",0,0,100,-100
"NR2F2","M",0,100,0,100
"NR2F6","",100,0,0,0
"NR3C1","M",100,0,0,0
"NR3C2","M",0,100,0,100
"NR4A1","M",0,100,0,100
"NR4A2","M",0,0,100,-100
"NR4A3","M",0,100,0,100
"NR5A1","M",0,100,0,100
"NRARP","",100,0,0,0
"NRAS","",100,0,0,0
"NRBF2","",100,0,0,0
"NRCAM","",100,0,0,0
"NRF1","M",0,100,0,100
"NRG1","M",0,0,100,-100
"NRG2","",100,0,0,0
"NRG3","",100,0,0,0
"NRG4","",100,0,0,0
"NRIP1","",100,0,0,0
"NRTN","",100,0,0,0
"NRXN1","",100,0,0,0
"NRXN2","",100,0,0,0
"NRXN3","",100,0,0,0
"NSD1","",100,0,0,0
"NSD2","",100,0,0,0
"NSD3","",100,0,0,0
"NSF","",100,0,0,0
"NSFL1C","",100,0,0,0
"NSMCE2","",100,0,0,0
"NSMCE3","",100,0,0,0
"NTF3","",100,0,0,0
"NTF4","",100,0,0,0
"NTN1","",100,0,0,0
"NTN3","",100,0,0,0
"NTN4","",100,0,0,0
"NTNG1","",100,0,0,0
"NTNG2","",100,0,0,0
"NTRK1","",100,0,0,0
"NTRK2","",100,0,0,0
"NTRK3","",100,0,0,0
"NTS","",100,0,0,0
"NTSR1","",100,0,0,0
"NUAK1","",100,0,0,0
"NUAK2","",100,0,0,0
"NUDCD2","",100,0,0,0
"NUDT3","",100,0,0,0
"NUMA1","",100,0,0,0
"NUMB","",100,0,0,0
"NUMBL","",100,0,0,0
"NUP153","",100,0,0,0
"NUP214","",100,0,0,0
"NUP62","",100,0,0,0
"NUSAP1","",100,0,0,0
"NUTF2","",100,0,0,0
"NXPH1","",100,0,0,0
"NXPH3","",100,0,0,0
"NYX","",100,0,0,0
"OBSCN","",100,0,0,0
"OFD1","",100,0,0,0
"OGA","",100,0,0,0
"OGT","",100,0,0,0
"OMA1","",100,0,0,0
"OMG","",100,0,0,0
"OPHN1","",100,0,0,0
"OPRD1","",100,0,0,0
"OPRK1","",100,0,0,0
"OPRL1","",100,0,0,0
"OPRM1","",100,0,0,0
"ORAI1","",100,0,0,0
"OS9","",100,0,0,0
"OSBPL3","",100,0,0,0
"OSM","",100,0,0,0
"OSMR","",100,0,0,0
"OSTN","",100,0,0,0
"OTUB1","",100,0,0,0
"OTUB2","",100,0,0,0
"OTUD5","",100,0,0,0
"OTUD7A","",100,0,0,0
"OTUD7B","",100,0,0,0
"OTULIN","",100,0,0,0
"OXGR1","",100,0,0,0
"OXSR1","",100,0,0,0
"OXT","",100,0,0,0
"OXTR","",100,0,0,0
"P03186_RPS27A","",100,0,0,0
"P03186_UBA52","",100,0,0,0
"P03186_UBB","",100,0,0,0
"P03186_UBC","",100,0,0,0
"P03200_RPS27A","",100,0,0,0
"P03200_UBA52","",100,0,0,0
"P03200_UBB","",100,0,0,0
"P03200_UBC","",100,0,0,0
"P03205_P03212_P03231","",100,0,0,0
"P03205_RPS27A","",100,0,0,0
"P03205_UBA52","",100,0,0,0
"P03205_UBB","",100,0,0,0
"P03205_UBC","",100,0,0,0
"P03206_RPS27A","",100,0,0,0
"P03206_UBA52","",100,0,0,0
"P03206_UBB","",100,0,0,0
"P03206_UBC","",100,0,0,0
"P03209_RPS27A","",100,0,0,0
"P03209_UBA52","",100,0,0,0
"P03209_UBB","",100,0,0,0
"P03209_UBC","",100,0,0,0
"P03211_RPS27A","",100,0,0,0
"P03211_UBA52","",100,0,0,0
"P03211_UBB","",100,0,0,0
"P03211_UBC","",100,0,0,0
"P03212_RPS27A","",100,0,0,0
"P03212_UBA52","",100,0,0,0
"P03212_UBB","",100,0,0,0
"P03212_UBC","",100,0,0,0
"P03217_RPS27A","",100,0,0,0
"P03217_UBA52","",100,0,0,0
"P03217_UBB","",100,0,0,0
"P03217_UBC","",100,0,0,0
"P03231_RPS27A","",100,0,0,0
"P03231_UBA52","",100,0,0,0
"P03231_UBB","",100,0,0,0
"P03231_UBC","",100,0,0,0
"P0C725_RPS27A","",100,0,0,0
"P0C725_UBA52","",100,0,0,0
"P0C725_UBB","",100,0,0,0
"P0C725_UBC","",100,0,0,0
"P0DTC2_RPS27A","",100,0,0,0
"P0DTC2_UBA52","",100,0,0,0
"P0DTC2_UBB","",100,0,0,0
"P0DTC2_UBC","",100,0,0,0
"P13288_RPS27A","",100,0,0,0
"P13288_UBA52","",100,0,0,0
"P13288_UBB","",100,0,0,0
"P13288_UBC","",100,0,0,0
"P2RY1","",100,0,0,0
"P2RY10","",100,0,0,0
"P2RY11","",100,0,0,0
"P2RY12","",100,0,0,0
"P2RY13","",100,0,0,0
"P2RY14","",100,0,0,0
"P2RY2","",100,0,0,0
"P2RY4","",100,0,0,0
"P2RY6","",100,0,0,0
"P4HA1_P4HB","",100,0,0,0
"P4HB","",100,0,0,0
"P59594_RPS27A","",100,0,0,0
"P59594_UBA52","",100,0,0,0
"P59594_UBB","",100,0,0,0
"P59594_UBC","",100,0,0,0
"P59595_RPS27A","",100,0,0,0
"P59595_UBA52","",100,0,0,0
"P59595_UBB","",100,0,0,0
"P59595_UBC","",100,0,0,0
"P59633_RPS27A","",100,0,0,0
"P59633_UBA52","",100,0,0,0
"P59633_UBB","",100,0,0,0
"P59633_UBC","",100,0,0,0
"P59634_RPS27A","",100,0,0,0
"P59634_UBA52","",100,0,0,0
"P59634_UBB","",100,0,0,0
"P59634_UBC","",100,0,0,0
"PABIR1","",100,0,0,0
"PABPC1","",100,0,0,0
"PABPC4","",100,0,0,0
"PACSIN3","",100,0,0,0
"PADI4","",100,0,0,0
"PAF1","",100,0,0,0
"PAFAH1B1","",100,0,0,0
"PAG1","",100,0,0,0
"PAIP2","",100,0,0,0
"PAK1","",100,0,0,0
"PAK1IP1","",100,0,0,0
"PAK2","",100,0,0,0
"PAK3","",100,0,0,0
"PAK4","",100,0,0,0
"PAK5","",100,0,0,0
"PAK6","",100,0,0,0
"PALB2","",100,0,0,0
"PAN2","",100,0,0,0
"PAQR3","",100,0,0,0
"PARD3","",100,0,0,0
"PARD6A","",100,0,0,0
"PARD6A_SMURF1","",100,0,0,0
"PARG","",100,0,0,0
"PARK7","",100,0,0,0
"PARL","",100,0,0,0
"PARN","",100,0,0,0
"PARP1","",100,0,0,0
"PARP10","",100,0,0,0
"PARP2","",100,0,0,0
"PARVA","",100,0,0,0
"PASK","",100,0,0,0
"PATZ1","",100,0,0,0
"PAWR","",100,0,0,0
"PAX1","",100,0,0,0
"PAX3","M",0,100,0,100
"PAX5","M",0,100,0,100
"PAX6","M",0,0,100,-100
"PAX7","",100,0,0,0
"PAX8","",100,0,0,0
"PAXIP1","",100,0,0,0
"PBK","",100,0,0,0
"PBX1","M",0,0,100,-100
"PBXIP1","",100,0,0,0
"PCBD1","",100,0,0,0
"PCBP1","",100,0,0,0
"PCBP2","",100,0,0,0
"PCDH10","",100,0,0,0
"PCDH15","",100,0,0,0
"PCDH19","",100,0,0,0
"PCDH9","",100,0,0,0
"PCDHA1","",100,0,0,0
"PCDHA10","",100,0,0,0
