"Node1","Node2","Weight"
"CHEBI_15996_CHEBI_16635_CHEBI_33699_EIF1_EIF2S1_EIF2S2_EIF2S3_EIF3A_EIF3B_EIF3C_EIF3D_EIF3E_EIF3F_EIF3G_EIF3H_EIF3I_EIF3J_EIF3K_EIF3L_EIF3M_EIF4A2_EIF4B_EIF4E_EIF4G1_EIF5_FAU_RPS10_RPS11_RPS12_RPS13_RPS14_RPS15_RPS15A_RPS16_RPS17_RPS18_RPS19_RPS2_RPS20_RPS21_RPS23_RPS24_RPS25_RPS26_RPS27_RPS27A_RPS27L_RPS28_RPS29_RPS3_RPS3A_RPS4X_RPS4Y1_RPS4Y2_RPS5_RPS6_RPS7_RPS8_RPS9_RPSA","1",0
"CHEBI_15996_CHEBI_2651_EEF1A1","1",0
"CHEBI_15996_ETF1_GSPT1","-1",0
"CHEBI_16038_CHEBI_28494_CHEBI_64482","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DMB","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DOB","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DPB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DQB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DQB2","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DRB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DRB3","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DRB4","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMA_HLA_DRB5","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DOA","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DPA1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DQA1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DQA2","1",0
"CHEBI_166824_CHEBI_53000_HLA_DMB_HLA_DRA","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DOB","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DPB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DQB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DQB2","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DRB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DRB3","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DRB4","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOA_HLA_DRB5","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOB_HLA_DPA1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOB_HLA_DQA1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOB_HLA_DQA2","1",0
"CHEBI_166824_CHEBI_53000_HLA_DOB_HLA_DRA","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DPB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DQB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DQB2","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DRB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DRB3","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DRB4","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPA1_HLA_DRB5","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPB1_HLA_DQA1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPB1_HLA_DQA2","1",0
"CHEBI_166824_CHEBI_53000_HLA_DPB1_HLA_DRA","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DQB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DQB2","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DRB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DRB3","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DRB4","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA1_HLA_DRB5","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DQB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DQB2","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DRB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DRB3","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DRB4","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQA2_HLA_DRB5","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQB1_HLA_DRA","1",0
"CHEBI_166824_CHEBI_53000_HLA_DQB2_HLA_DRA","1",0
"CHEBI_166824_CHEBI_53000_HLA_DRA_HLA_DRB1","1",0
"CHEBI_166824_CHEBI_53000_HLA_DRA_HLA_DRB3","1",0
"CHEBI_166824_CHEBI_53000_HLA_DRA_HLA_DRB4","1",0
"CHEBI_166824_CHEBI_53000_HLA_DRA_HLA_DRB5","1",0
"CHEBI_18420_DIS3L_EXOSC1_EXOSC10_EXOSC2_EXOSC3_EXOSC4_EXOSC5_EXOSC6_EXOSC7_EXOSC8_EXOSC9","1",0
"CHEK1","1",0
"CHEK1","-1",0
"CHEK2","1",0
"CHEK2","-1",0
"CHFR","-1",0
"CHKA","1",0
"CHKA","-1",0
"CHL1","1",0
"CHM","-1",0
"CHN1","1",0
"CHN1","-1",0
"CHN2","-1",0
"CHP1","1",0
"CHRM1","1",0
"CHRM2","1",0
"CHRM3","1",0
"CHRM4","1",0
"CHRM5","1",0
"CHRNA7","1",0
"CHRNB3","1",0
"CHUK","1",0
"CHUK","-1",0
"CHUK_IKBKB_IKBKG","1",0
"CHUK_IKBKB_IKBKG","-1",0
"CIB1","1",0
"CIB1","-1",0
"CIB2","1",0
"CIB2","-1",0
"CIC","1",0
"CIITA","1",0
"CIITA","-1",0
"CILK1","1",0
"CISD2","1",0
"CISH","1",0
"CIT","1",0
"CKB","1",0
"CKS1B","1",0
"CKS2","1",0
"CLASP1","1",0
"CLASP2","1",0
"CLCC1","1",0
"CLCF1","1",0
"CLIP1","1",0
"CLK1","1",0
"CLK1","-1",0
"CLK2","1",0
"CLK2","-1",0
"CLK3","1",0
"CLK4","1",0
"CLK4","-1",0
"CLN8","1",0
"CLN8","-1",0
"CLOCK","1",0
"CLOCK","-1",0
"CLSPN","1",0
"CLU","1",0
"CLU","-1",0
"CLUL1","1",0
"CMA1","1",0
"CMC1_COA1_COA3_COX14_TIMM21","1",0
"CMTM4","1",0
"CMTM6","1",0
"CNKSR1","1",0
"CNKSR2","1",0
"CNOT1_CNOT10_CNOT11_CNOT2_CNOT3_CNOT4_CNOT6_CNOT6L_CNOT7_CNOT8_CNOT9_TNKS1BP1","-1",0
"CNOT4","-1",0
"CNOT9","1",0
"CNP","-1",0
"CNR1","1",0
"CNR1","-1",0
"CNR2","1",0
"CNTF","1",0
"CNTFR","1",0
"CNTN1","1",0
"CNTN6","1",0
"CNTNAP1","1",0
"CNTNAP2","1",0
"CNTRL","-1",0
"COL11A1","1",0
"COL18A1","1",0
"COL1A1","1",0
"COL1A2","1",0
"COL21A1","1",0
"COL2A1","1",0
"COL3A1","1",0
"COL4A1","1",0
"COL4A2","1",0
"COL4A3","1",0
"COL4A4","1",0
"COL4A5","1",0
"COL4A6","1",0
"COL5A1","1",0
"COL5A2","1",0
"COL5A3","1",0
"COL6A1","1",0
"COL6A2","1",0
"COL6A3","1",0
"COLEC11","1",0
"COLGALT1","1",0
"COLGALT2","1",0
"COMMD1_CUL2_ELOB_ELOC_SOCS1","-1",0
"COMP","1",0
"COP1","-1",0
"COP1_CUL4A_DDB1_DET1_RBX1","-1",0
"COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS7B_GPS1","1",0
"COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS7B_GPS1","-1",0
"COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS8_GPS1","1",0
"COPS2_COPS3_COPS4_COPS5_COPS6_COPS7B_COPS8_GPS1","1",0
"COPS3","1",0
"COPS5","1",0
"COPS5","-1",0
"CORT","1",0
"COX5B","1",0
"CP","-1",0
"CPM","-1",0
"CPN1","-1",0
"CPSF1_CPSF2_CPSF3_CPSF4_FIP1L1","1",0
"CR2","1",0
"CRADD","1",0
"CRB3","1",0
"CRBN","-1",0
"CRBN_CUL4A_DDB1_RBX1","1",0
"CRBN_CUL4A_DDB1_RBX1","-1",0
"CREB1","1",0
"CREB5","1",0
"CREBBP","1",0
"CREBBP","-1",0
"CREBBP_EP300","1",0
"CREBBP_EP300","-1",0
"CREBBP_EP300_KAT2B","1",0
"CREM","-1",0
"CRH","1",0
"CRHR1","1",0
"CRIPTO","1",0
"CRIPTO","-1",0
"CRK","1",0
"CRKL","1",0
"CRLF1","1",0
"CRLF2","1",0
"CRP","1",0
"CRTC2","1",0
"CRTC3","1",0
"CRY1","-1",0
"CRY2","-1",0
"CRYAA","1",0
"CRYAB","1",0
"CRYAB_CUL1_FBXO4_SKP1","-1",0
"CRYBB2","1",0
"CSAG3","1",0
"CSDE1","-1",0
"CSF1","1",0
"CSF1R","1",0
"CSF2","1",0
"CSF2RA","1",0
"CSF2RA_CSF2RB","1",0
"CSF3","1",0
"CSF3R","1",0
"CSH1","1",0
"CSK","1",0
"CSK","-1",0
"CSKMT","-1",0
"CSMD1","1",0
"CSMD1","-1",0
"CSN1S1","1",0
"CSNK1A1","1",0
"CSNK1A1","-1",0
"CSNK1A1L","1",0
"CSNK1D","1",0
"CSNK1D","-1",0
"CSNK1E","1",0
"CSNK1E","-1",0
"CSNK1G1","1",0
"CSNK1G1","-1",0
"CSNK1G2","1",0
"CSNK1G2","-1",0
"CSNK1G3","1",0
"CSNK2A1","1",0
"CSNK2A1","-1",0
"CSNK2A1_CSNK2B","1",0
"CSNK2A1_CSNK2B","-1",0
"CSNK2A2","1",0
"CSNK2A2","-1",0
"CSNK2A3","1",0
"CSNK2A3","-1",0
"CSNK2B","1",0
"CSNK2B","-1",0
"CSRP3","1",0
"CTBP1","1",0
"CTBP1","-1",0
"CTDNEP1","1",0
"CTDNEP1","-1",0
"CTDP1","1",0
"CTDP1","-1",0
"CTDSP1","1",0
"CTDSP1","-1",0
"CTDSP2","1",0
"CTDSP2","-1",0
"CTDSPL","1",0
"CTDSPL","-1",0
"CTDSPL2","1",0
"CTF1","1",0
"CTNNA1","-1",0
"CTNNA2","-1",0
"CTNNA3","1",0
"CTNNB1","1",0
"CTNNB1","-1",0
"CTNNBIP1","-1",0
"CTNND1","1",0
"CTNND2","1",0
"CTSB","1",0
"CTSB","-1",0
"CTSD","1",0
"CTSD","-1",0
"CTSE","-1",0
"CTSG","1",0
"CTSG","-1",0
"CTSH","1",0
"CTSH","-1",0
"CTSK","1",0
"CTSL","1",0
"CTSL","-1",0
"CTSS","1",0
"CTSS","-1",0
"CTTN","1",0
"CTTNBP2","1",0
"CTTNBP2NL","1",0
"CUL1","1",0
"CUL1","-1",0
"CUL1_FBXL3_SKP1","-1",0
"CUL1_FBXO31_RBX1_SKP1","1",0
"CUL1_FBXO31_RBX1_SKP1","-1",0
"CUL1_FBXW2_SKP1","-1",0
"CUL1_FBXW7_PRKN","-1",0
"CUL1_FBXW7_RBX1_SKP1","1",0
"CUL1_FBXW7_RBX1_SKP1","-1",0
"CUL1_FBXW7_SKP1","1",0
"CUL1_FBXW7_SKP1","-1",0
"CUL1_RBX1_SKP1","1",0
"CUL1_RBX1_SKP1","-1",0
"CUL1_RBX1_SKP1_SKP2","-1",0
"CUL1_SKP1_SKP2","-1",0
"CUL2","1",0
"CUL2","-1",0
"CUL2_ELOB_ELOC_RBX1_VHL","-1",0
"CUL3","1",0
"CUL3","-1",0
"CUL3_RBX1","-1",0
"CUL3_RBX1_SKP1","1",0
"CUL3_RBX1_SKP1","-1",0
"CUL4A","1",0
"CUL4A_DDB1_DDB2_RBX1","1",0
"CUL4A_DDB1_DDB2_RBX1","-1",0
"CUL4A_DDB1_DTL","-1",0
"CUL4A_DDB1_ERCC8","-1",0
"CUL4A_DDB1_RBX1","1",0
"CUL4A_DDB1_RBX1","-1",0
"CUL5","1",0
"CUL5","-1",0
"CUL5_ELOA_ELOB_ELOC_RBX1","-1",0
"CUL5_ELOB_ELOC_RNF7","-1",0
"CUL7_RBX1_SKP1","-1",0
"CUL9","-1",0
"CUX2","1",0
"CX3CL1","1",0
"CXCL1","1",0
"CXCL1","-1",0
"CXCL10","1",0
"CXCL10","-1",0
"CXCL11","1",0
"CXCL11","-1",0
"CXCL12","1",0
"CXCL13","1",0
"CXCL14","1",0
"CXCL16","1",0
"CXCL17","1",0
"CXCL2","1",0
"CXCL3","1",0
"CXCL5","1",0
"CXCL6","1",0
"CXCL8","1",0
"CXCL9","1",0
"CXCL9","-1",0
"CXCR4","1",0
"CXXC4","-1",0
"CXXC5","-1",0
"CYCS","1",0
"CYFIP1","1",0
"CYLD","1",0
"CYLD","-1",0
"CYSLTR1","1",0
"CYSLTR2","1",0
"CYTH2","1",0
"DAAM1","1",0
"DAB1","1",0
"DAB2","1",0
"DAB2","-1",0
"DAB2IP","1",0
"DAB2IP","-1",0
"DACH2","1",0
"DACT1","-1",0
"DACT2","1",0
"DACT2","-1",0
"DAG1","1",0
"DAP3","1",0
"DAPK1","1",0
"DAPK1","-1",0
"DAPK2","1",0
"DAPK2","-1",0
"DAPK3","1",0
"DAPK3","-1",0
"DAXX","1",0
"DAXX","-1",0
"DCAF1","1",0
"DCAF1","-1",0
"DCAF11","1",0
"DCAF11","-1",0
"DCAF12","1",0
"DCAF12","-1",0
"DCAF15","-1",0
"DCAF1_DDB1_UBR5","-1",0
"DCAF4","1",0
"DCAF4","-1",0
"DCAF7","1",0
"DCC","1",0
"DCK","-1",0
"DCLK1","1",0
"DCLRE1B","1",0
"DCLRE1C","1",0
"DCN","-1",0
"DCST1","-1",0
"DCTN6","1",0
"DDB1","1",0
"DDB1_DDB2","1",0
"DDB2","1",0
"DDB2","-1",0
"DDIT3","1",0
"DDIT3","-1",0
"DDIT4","1",0
"DDIT4","-1",0
"DDR1","1",0
"DDR2","1",0
"DDX1","1",0
"DDX17","1",0
"DDX17_DDX5","1",0
"DDX20","1",0
"DDX21","1",0
"DDX3X","1",0
"DDX3X","-1",0
"DDX41","1",0
"DDX5","1",0
"DDX6","-1",0
"DEF6","1",0
"DEFB4B","1",0
"DENND3","1",0
"DENND4A","-1",0
"DEPDC5_NPRL2_NPRL3","-1",0
"DEPTOR","-1",0
"DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR","1",0
"DEPTOR_EEF1A1_MLST8_MTOR_PRR5_RICTOR","-1",0
"DFFA","-1",0
"DGCR8","1",0
"DHCR24","1",0
"DHH","1",0
"DHPS","1",0
"DHX58","-1",0
"DHX9","1",0
"DIABLO","-1",0
"DIAPH1","1",0
"DIAPH3","1",0
"DIP2A","1",0
"DISC1","1",0
"DISP1","1",0
"DISP2","1",0
"DISP3","1",0
"DIXDC1","1",0
"DIXDC1","-1",0
"DKC1","1",0
"DKK1","1",0
"DKK1","-1",0
"DKK2","-1",0
"DKK4","-1",0
"DLC1","-1",0
"DLG1","1",0
"DLG1","-1",0
"DLG3","1",0
"DLG4","1",0
"DLGAP1","1",0
"DLGAP2","1",0
"DLGAP3","1",0
"DLGAP4","1",0
"DLGAP5","1",0
"DLK1","1",0
"DLK1","-1",0
"DLK2","-1",0
"DLL1","1",0
"DLL3","1",0
"DLL4","1",0
"DLX2","-1",0
"DLX5","-1",0
"DMC1","1",0
"DMPK","1",0
"DMXL2","1",0
"DNAJB1","-1",0
"DNAJB12","1",0
"DNAJB9","1",0
"DNAJC3","-1",0
"DNAJC5","1",0
"DNAJC5","-1",0
"DNAJC6","1",0
"DNER","1",0
"DNM1","1",0
"DNM1L","1",0
"DNM2","1",0
"DNM2","-1",0
"DNMBP","1",0
"DNMT3A","1",0
"DNPEP","-1",0
"DOC2A","1",0
"DOCK1","1",0
"DOCK10","1",0
"DOCK3","1",0
"DOCK4","1",0
"DOCK6","1",0
"DOCK7","1",0
"DOCK8","1",0
"DOK1","1",0
"DOK1","-1",0
"DOK3","1",0
"DOK4","1",0
"DOK7","1",0
"DOT1L","1",0
"DPF2","1",0
"DPF2","-1",0
"DPH5","-1",0
"DPP10","1",0
"DPP3","-1",0
"DPP6","1",0
"DPYSL2","1",0
"DPYSL5","-1",0
"DRAP1","1",0
"DRD1","1",0
"DRD2","1",0
"DRD3","1",0
"DRD4","1",0
"DRD5","1",0
"DSCAM","1",0
"DSCAML1","1",0
"DTD1","1",0
"DTL","1",0
"DTL","-1",0
"DTNBP1","1",0
"DTX1","1",0
"DTX1","-1",0
"DTX3L","1",0
"DTX4","1",0
"DTX4","-1",0
"DUSP1","1",0
"DUSP1","-1",0
"DUSP10","1",0
"DUSP10","-1",0
"DUSP12","-1",0
"DUSP14","-1",0
"DUSP16","1",0
"DUSP16","-1",0
"DUSP19","1",0
"DUSP2","1",0
"DUSP2","-1",0
"DUSP22","1",0
"DUSP22","-1",0
"DUSP23","1",0
"DUSP23","-1",0
"DUSP26","-1",0
"DUSP3","1",0
"DUSP3","-1",0
"DUSP4","1",0
"DUSP4","-1",0
"DUSP5","-1",0
"DUSP6","1",0
"DUSP6","-1",0
"DUSP7","-1",0
"DUSP8","1",0
"DUSP9","1",0
"DUSP9","-1",0
"DVL1","1",0
"DVL1","-1",0
"DVL1P1","1",0
"DVL2","1",0
"DVL2","-1",0
"DVL3","1",0
"DYDC1","1",0
"DYNLL1","-1",0
"DYNLL2","-1",0
"DYNLT1","-1",0
"DYRK1A","1",0
"DYRK1A","-1",0
"DYRK1B","1",0
"DYRK1B","-1",0
"DYRK2","1",0
"DYRK2","-1",0
"DYRK3","1",0
"DYRK3","-1",0
"DZIP3","1",0
"DZIP3","-1",0
"E2F1","1",0
"E2F1","-1",0
"E2F2","1",0
"E2F3","1",0
"E2F4","1",0
"E2F4","-1",0
"E2F4_SMAD3","-1",0
"E2F5","1",0
"E2F6","-1",0
"E2F7","1",0
"E2F7","-1",0
"E4F1","1",0
"EAF1","1",0
"EAF2","1",0
"EBI3","1",0
"ECE1","1",0
"ECSIT","1",0
"ECT2","1",0
"EDA","1",0
"EDN1","1",0
"EDN2","1",0
"EDN3","1",0
"EDNRA","1",0
"EDNRB","1",0
"EED_EZH2_RBBP4_SUZ12","-1",0
"EEF1A1","1",0
"EEF1B2_EEF1D_EEF1G","1",0
"EEF1E1","1",0
"EEF2","1",0
"EEF2K","-1",0
"EFEMP2","1",0
"EFHC1","1",0
"EFNA1","1",0
"EFNA2","1",0
"EFNA3","1",0
"EFNA4","1",0
"EFNA5","1",0
"EFNB1","1",0
"EFNB2","1",0
"EFNB3","1",0
"EFR3A","1",0
"EFR3B","1",0
"EGF","1",0
"EGFR","1",0
"EGFR","-1",0
"EGFR_ERBB3","1",0
"EGLN1","-1",0
"EGLN2","1",0
"EGLN2","-1",0
"EGLN3","1",0
"EGLN3","-1",0
"EGR1","1",0
"EHMT1","1",0
"EHMT1","-1",0
"EHMT2","1",0
"EHMT2","-1",0
"EID1","-1",0
"EID2","-1",0
"EIF1","1",0
"EIF1AX","1",0
"EIF1AY","1",0
"EIF1B","1",0
"EIF2A","1",0
"EIF2AK1","-1",0
"EIF2AK2","1",0
"EIF2AK2","-1",0
"EIF2AK3","1",0
"EIF2AK3","-1",0
"EIF2AK4","-1",0
"EIF2B1","1",0
"EIF2B2","1",0
"EIF2B3","1",0
"EIF2B4","1",0
"EIF2B5","1",0
"EIF2S2","1",0
"EIF3A_EIF3B_EIF3C_EIF3D_EIF3E_EIF3F_EIF3G_EIF3H_EIF3I_EIF3J_EIF3K_EIF3L_EIF3M","1",0
"EIF3E","1",0
"EIF3F","1",0
"EIF3J","1",0
"EIF4B","1",0
"EIF4E","1",0
"EIF4EBP1","-1",0
"EIF4EBP2","-1",0
"EIF4EBP3","1",0
"EIF4G2","1",0
"EIF4H","1",0
"EIF5","1",0
"EIF5B","-1",0
"EIF6","1",0
"EIF6","-1",0
"ELANE","1",0
"ELANE","-1",0
"ELAVL1","1",0
"ELAVL1","-1",0
"ELAVL2","1",0
"ELAVL3","1",0
"ELAVL3","-1",0
"ELAVL4","1",0
"ELMO1","1",0
"ELMO2","1",0
"ELOC","1",0
"ELOC","-1",0
"ELP1","1",0
"ELP1_ELP2_ELP3_ELP4_ELP5_ELP6","1",0
"EMSY","1",0
"EMSY","-1",0
"ENC1","-1",0
"ENHO","1",0
"ENPEP","-1",0
"ENPP1","-1",0
"ENSA","-1",0
"EP300","1",0
"EP300","-1",0
"EP300_JMY","1",0
"EP300_SMAD2_STAT3","1",0
"EP400","1",0
"EP400","-1",0
"EPAS1","-1",0
"EPB41","1",0
"EPGN","1",0
"EPHA2","1",0
"EPHA2","-1",0
"EPHA3","1",0
"EPHA4","1",0
"EPHA5","1",0
"EPHA7","1",0
"EPHB1","1",0
"EPHB2","1",0
"EPHB2","-1",0
"EPHB3","1",0
"EPHB3","-1",0
"EPHB4","1",0
"EPHB6","1",0
"EPHB6","-1",0
"EPM2A","1",0
"EPM2A","-1",0
"EPN1","1",0
"EPN1","-1",0
"EPO","1",0
"EPOR","1",0
"EPO_EPOR","1",0
"EPS15","1",0
"EPX","1",0
"ERBB2","1",0
"ERBB2","-1",0
"ERBB3","1",0
"ERBB4","1",0
"ERBB4","-1",0
"ERBIN","1",0
"ERBIN","-1",0
"ERC1","1",0
"ERCC2","1",0
"ERCC5","1",0
"ERCC6","1",0
"ERCC6","-1",0
"ERCC8","1",0
"ERCC8","-1",0
"EREG","1",0
"ERG","1",0
"ERGIC1","1",0
"ERLIN1_ERLIN2","1",0
"ERLIN1_ERLIN2","-1",0
"ERN1","1",0
"ERO1A","1",0
"ERO1B","1",0
"ERP44","-1",0
"ERRFI1","-1",0
"ESCO1","1",0
"ESPL1","1",0
"ESPN","1",0
"ESR1","1",0
"ESR1","-1",0
"ESR2","1",0
"ESRRB","1",0
"ETFBKMT","-1",0
"ETS1","1",0
"ETS1","-1",0
"ETS2","1",0
"EVI5","1",0
"EXOC1_EXOC2_EXOC3_EXOC4_EXOC5_EXOC6B_EXOC7_EXOC8","1",0
"EXOC1_EXOC2_EXOC3_EXOC4_EXOC5_EXOC6_EXOC7_EXOC8","1",0
"EXTL1","1",0
"EYA1","1",0
"EYA1","-1",0
"EYA2","1",0
"EYA3","1",0
"EZH2","1",0
"EZH2","-1",0
"EZH2_SUZ12","1",0
"EZR","1",0
"F10","1",0
"F10","-1",0
"F10_F5","1",0
"F11","1",0
"F12","1",0
"F2","1",0
"F2R","1",0
"F2RL1","1",0
"F2RL2","1",0
"F2RL3","1",0
"F2_THBD","1",0
"F3_F7","1",0
"F3_F7","-1",0
"F7","1",0
"F8","1",0
"F8_F9","1",0
"F9","1",0
"FAAP100","1",0
"FAAP100_FAAP24_FANCA_FANCB_FANCC_FANCE_FANCF_FANCG_FANCL_FANCM","1",0
"FAAP24","1",0
"FAAP24_FANCM","1",0
"FADD","1",0
"FAF1","-1",0
"FAIM2","-1",0
"FAM107A","1",0
"FAM13A","-1",0
"FAM13B","-1",0
"FAM162A","1",0
"FAM20C","1",0
"FAM20C","-1",0
"FAM3C","1",0
"FAM83A","1",0
"FAM83B","1",0
"FAM83C","1",0
"FAM83D","1",0
"FAM83E","1",0
"FAM83F","1",0
"FAM83G","1",0
"FAM83H","1",0
"FAM8A1","1",0
"FANCA_FANCB_FANCC_FANCE_FANCF_FANCG_FANCL_FANCM","1",0
"FANCC","1",0
"FANCC","-1",0
"FANCD2","1",0
"FANCG","1",0
"FANCL","1",0
"FANCL","-1",0
"FANCM","1",0
"FAS","1",0
"FASLG","1",0
"FBH1","1",0
"FBLIM1","1",0
"FBLN5","1",0
"FBN1","1",0
"FBN1","-1",0
"FBP1","-1",0
"FBXL12","1",0
"FBXL12","-1",0
"FBXL14","-1",0
"FBXL15","1",0
"FBXL15","-1",0
"FBXL17","-1",0
"FBXL18","1",0
"FBXL18","-1",0
"FBXL2","1",0
"FBXL2","-1",0
"FBXL21P","-1",0
"FBXL3","1",0
"FBXL3","-1",0
"FBXL5","1",0
"FBXL5","-1",0
"FBXL6","1",0
"FBXL7","1",0
"FBXL7","-1",0
"FBXO11","-1",0
"FBXO15","1",0
"FBXO15","-1",0
"FBXO2","1",0
"FBXO2","-1",0
"FBXO21","1",0
"FBXO21","-1",0
"FBXO22","1",0
"FBXO22","-1",0
"FBXO25","1",0
"FBXO25","-1",0
"FBXO27","1",0
"FBXO27","-1",0
"FBXO3","1",0
"FBXO3","-1",0
"FBXO31","1",0
"FBXO31","-1",0
"FBXO32","1",0
"FBXO32","-1",0
"FBXO33","1",0
"FBXO33","-1",0
"FBXO38","1",0
"FBXO4","1",0
"FBXO4","-1",0
"FBXO44","1",0
"FBXO44","-1",0
"FBXO45","1",0
"FBXO45","-1",0
"FBXO5","-1",0
"FBXO6","1",0
"FBXO6","-1",0
"FBXO7","1",0
"FBXO7","-1",0
"FBXO8","1",0
"FBXO8","-1",0
"FBXO9","-1",0
"FBXW10","1",0
"FBXW10","-1",0
"FBXW11","1",0
"FBXW11","-1",0
"FBXW12","1",0
"FBXW12","-1",0
"FBXW2","1",0
"FBXW2","-1",0
"FBXW5","-1",0
"FBXW7","1",0
"FBXW7","-1",0
"FBXW8","1",0
"FBXW8","-1",0
"FCGR3A","1",0
"FCHO1","1",0
"FCHO2","1",0
"FCN2","1",0
"FCN3","1",0
"FCRL3","1",0
"FER","1",0
"FER","-1",0
"FERMT1","1",0
"FERMT2","1",0
"FERMT3","1",0
"FES","1",0
"FES","-1",0
"FFAR1","1",0
"FFAR2","1",0
"FFAR3","1",0
"FFAR4","1",0
"FGA","1",0
"FGD1","1",0
"FGD2","1",0
"FGD3","1",0
"FGD4","1",0
"FGD5","1",0
"FGF1","1",0
"FGF10","1",0
"FGF11","-1",0
"FGF12","-1",0
"FGF13","1",0
"FGF13","-1",0
"FGF14","-1",0
"FGF16","1",0
"FGF17","1",0
"FGF18","1",0
"FGF19","1",0
"FGF2","1",0
"FGF2","-1",0
"FGF20","1",0
"FGF21","1",0
"FGF22","1",0
"FGF23","1",0
"FGF23","-1",0
"FGF3","1",0
"FGF4","1",0
"FGF5","1",0
"FGF6","1",0
"FGF7","1",0
"FGF8","1",0
"FGF9","1",0
"FGFR1","1",0
"FGFR1","-1",0
"FGFR2","1",0
"FGFR2","-1",0
"FGFR3","1",0
"FGFR3","-1",0
"FGFR4","1",0
"FGFR4","-1",0
"FGG","-1",0
"FGR","1",0
"FGR","-1",0
"FH","1",0
"FHIT","-1",0
"FHL1","-1",0
"FHL2","1",0
"FHL2","-1",0
"FHL5","1",0
"FHOD1","1",0
"FILIP1L","-1",0
"FIP1L1","1",0
"FIZ1","1",0
"FIZ1","-1",0
"FKBP15","1",0
"FKBP1A","1",0
"FKBP4","1",0
"FKBP4","-1",0
"FKBP5","1",0
"FKBP5","-1",0
"FKBP6","-1",0
"FKBP8","1",0
"FKBP8","-1",0
"FLCN","1",0
"FLI1","1",0
"FLI1","-1",0
"FLNA","1",0
"FLT1","1",0
"FLT3","1",0
"FLT3","-1",0
"FLT3LG","1",0
"FLT4","1",0
"FLT4","-1",0
"FMNL2","1",0
"FMR1","1",0
"FN1","1",0
"FN1_SDC4","1",0
"FNIP1","-1",0
"FNIP2","-1",0
"FNTA","1",0
"FNTB","1",0
"FOS","1",0
"FOS_JUN","1",0
"FOXA1","1",0
